Original_Plate_Map_Name	well_position	broad_sample	conc_mmol
C-2113-01-D39-011	A01		
C-2113-01-D39-011	A02		
C-2113-01-D39-011	A03	BRD-K91528640-001-06-8	5.0
C-2113-01-D39-011	A04	BRD-A07393848-001-05-4	5.0
C-2113-01-D39-011	A05	BRD-K46028325-001-05-9	5.0
C-2113-01-D39-011	A06	BRD-K08079946-001-07-3	5.0
C-2113-01-D39-011	A07	BRD-K79200788-009-10-7	5.0
C-2113-01-D39-011	A08	BRD-K18907742-001-06-1	5.0
C-2113-01-D39-011	A09	BRD-K93331292-001-01-7	5.0
C-2113-01-D39-011	A10	BRD-K59223528-001-05-5	5.0
C-2113-01-D39-011	A11	BRD-K70622456-001-05-9	5.0
C-2113-01-D39-011	A12	BRD-A63916482-001-05-4	5.0
C-2113-01-D39-011	A13	BRD-A28848457-001-06-2	5.0
C-2113-01-D39-011	A14	BRD-K11108971-001-05-7	5.0
C-2113-01-D39-011	A15	BRD-K06778813-001-05-6	5.0
C-2113-01-D39-011	A16	BRD-K06029752-001-05-7	5.0
C-2113-01-D39-011	A17	BRD-A59063358-001-06-0	5.0
C-2113-01-D39-011	A18	BRD-K91025797-001-06-6	5.0
C-2113-01-D39-011	A19	BRD-A32575745-034-06-8	5.0
C-2113-01-D39-011	A20	BRD-A71928124-001-05-3	5.0
C-2113-01-D39-011	A21	BRD-K20492973-001-06-0	5.0
C-2113-01-D39-011	A22	BRD-K84062932-001-05-6	5.0
C-2113-01-D39-011	A23		
C-2113-01-D39-011	A24		
C-2113-01-D39-011	B01		
C-2113-01-D39-011	B02		
C-2113-01-D39-011	B03	BRD-K69855419-001-05-4	5.0
C-2113-01-D39-011	B04	BRD-K30142736-001-05-9	5.0
C-2113-01-D39-011	B05	BRD-A22578298-003-05-2	5.0
C-2113-01-D39-011	B06	BRD-K68835408-001-07-6	5.0
C-2113-01-D39-011	B07	BRD-A70425433-001-06-5	5.0
C-2113-01-D39-011	B08	BRD-A38465968-001-05-7	5.0
C-2113-01-D39-011	B09	BRD-K05789599-001-11-2	5.0
C-2113-01-D39-011	B10	BRD-K51269222-001-05-5	5.0
C-2113-01-D39-011	B11	BRD-K49681141-001-05-4	5.0
C-2113-01-D39-011	B12	BRD-A17550915-001-05-5	5.0
C-2113-01-D39-011	B13	BRD-K08737305-001-06-3	5.0
C-2113-01-D39-011	B14	BRD-K77758003-001-05-2	5.0
C-2113-01-D39-011	B15	BRD-A54152388-001-05-2	5.0
C-2113-01-D39-011	B16	BRD-A72021882-001-07-4	5.0
C-2113-01-D39-011	B17	BRD-A80267939-001-05-0	5.0
C-2113-01-D39-011	B18	BRD-K90735586-001-06-6	5.0
C-2113-01-D39-011	B19	BRD-A62994228-001-05-1	5.0
C-2113-01-D39-011	B20	BRD-K16193965-001-06-0	5.0
C-2113-01-D39-011	B21	BRD-K05299321-001-05-9	5.0
C-2113-01-D39-011	B22	BRD-K43672748-001-05-6	5.0
C-2113-01-D39-011	B23		
C-2113-01-D39-011	B24		
C-2113-01-D39-011	C01		
C-2113-01-D39-011	C02		
C-2113-01-D39-011	C03	BRD-K21319911-001-06-9	5.0
C-2113-01-D39-011	C04	BRD-A59693942-001-04-2	5.0
